"","lat_lon","gridID","dist_inlets","Wbd","Wbd_type"
"5555","35.25833_-75.61028",478,15151.4547242351,"Pamlico Sound","Sound"
"5556","35.37_-75.53194",508,28483.0089782953,"Pamlico Sound","Sound"
"5557","35.20778_-75.72472",447,3376.69749448739,"Pamlico Sound","Sound"
"5558","35.23417_-75.68472",447,8047.18986528644,"Pamlico Sound","Sound"
"5559","35.27111_-75.52056",478,23071.6707716304,"Pamlico Sound","Sound"
"5560","35.40472_-75.49528",509,33564.7238449443,"Pamlico Sound","Sound"
"5561","35.26278_-75.61583",478,14985.6389350459,"Pamlico Sound","Sound"
"5562","35.33417_-75.52472",508,26336.6609484143,"Pamlico Sound","Sound"
"5563","35.21444_-75.71944",447,4223.12008582937,"Pamlico Sound","Sound"
"5564","35.23056_-75.72056",447,5535.490019165,"Pamlico Sound","Sound"
"5565","35.38083_-75.50917",508,30800.8175899066,"Pamlico Sound","Sound"
"5566","35.26917_-75.58",478,18134.7949226779,"Pamlico Sound","Sound"
"5567","35.22556_-75.71778",447,5232.07179545937,"Pamlico Sound","Sound"
"5568","35.24194_-75.72139",477,6598.77151292817,"Pamlico Sound","Sound"
"5569","35.34139_-75.57028",508,23775.6852761839,"Pamlico Sound","Sound"
"5570","35.32722_-75.52111",478,26134.4519131996,"Pamlico Sound","Sound"
"5571","35.37472_-75.50083",509,30892.7045054524,"Pamlico Sound","Sound"
"5572","35.21167_-75.73278",447,3176.40852407386,"Pamlico Sound","Sound"
"5573","35.31778_-75.59056",478,20620.6158426793,"Pamlico Sound","Sound"
"5574","35.32694_-75.52222",478,26034.714523329,"Pamlico Sound","Sound"
"5575","35.38222_-75.51444",508,30566.2994705755,"Pamlico Sound","Sound"
"5576","35.32917_-75.54611",478,24474.1968418885,"Pamlico Sound","Sound"
"5577","35.38611_-75.50722",508,31336.3078043193,"Pamlico Sound","Sound"
"5578","35.33028_-75.52056",478,26376.0201952205,"Pamlico Sound","Sound"
"5579","35.32806_-75.52667",478,25784.0699299651,"Pamlico Sound","Sound"
"5580","35.54278_-75.91639",565,42033.1850304162,"Pamlico Sound","Sound"
"5581","35.6025_-75.86472",566,36084.6812068765,"Pamlico Sound","Sound"
"5582","35.60139_-75.86306",566,36026.4613149289,"Pamlico Sound","Sound"
"5583","35.64028_-75.88944",595,35984.827598876,"Pamlico Sound","Sound"
"5584","35.54167_-75.91917",565,42007.0259559851,"Pamlico Sound","Sound"
"5585","35.53306_-75.94944",565,42193.5469672954,"Pamlico Sound","Sound"
"5586","35.53278_-75.94889",565,42144.3475392004,"Pamlico Sound","Sound"
"5587","35.57833_-75.82417",566,34732.3571453182,"Pamlico Sound","Sound"
"5588","35.52083_-75.95667",535,41252.670825558,"Pamlico Sound","Sound"
"5589","35.57806_-75.88222",565,38917.5130998626,"Pamlico Sound","Sound"
"5590","35.62556_-75.87056",595,35215.9624319808,"Pamlico Sound","Sound"
"5591","35.63611_-75.88472",595,35803.7657298284,"Pamlico Sound","Sound"
"5592","35.63_-75.88444",595,36088.4060368067,"Pamlico Sound","Sound"
"5593","35.57361_-75.8",566,33443.509219694,"Pamlico Sound","Sound"
"5594","35.50056_-75.96611",535,39658.1922264931,"Pamlico Sound","Sound"
"5595","35.57389_-75.79917",566,33367.4231528404,"Pamlico Sound","Sound"
"5596","35.57417_-75.88583",565,39433.6512166211,"Pamlico Sound","Sound"
"5597","35.53694_-75.91444",565,41363.2849900016,"Pamlico Sound","Sound"
"5598","35.60222_-75.86611",566,36207.0696427512,"Pamlico Sound","Sound"
"5599","35.6_-75.86417",566,36195.2471063497,"Pamlico Sound","Sound"
"5600","35.64278_-75.89056",595,35958.0653118242,"Pamlico Sound","Sound"
"5601","35.53361_-75.92611",565,41404.8736132547,"Pamlico Sound","Sound"
"5602","35.53111_-75.94861",565,41965.2683203539,"Pamlico Sound","Sound"
"5603","35.53306_-75.92778",565,41405.7567228341,"Pamlico Sound","Sound"
"5604","35.57972_-75.83",566,35039.9472700354,"Pamlico Sound","Sound"
"5605","35.51917_-75.95278",535,40930.8356879114,"Pamlico Sound","Sound"
"5606","35.57861_-75.87806",565,38574.8489005249,"Pamlico Sound","Sound"
"5607","35.6275_-75.87417",595,35398.3353963879,"Pamlico Sound","Sound"
"5608","35.62583_-75.87944",595,35905.6377970352,"Pamlico Sound","Sound"
"5609","35.61806_-75.88361",565,36652.3441452494,"Pamlico Sound","Sound"
"5610","35.59806_-75.86222",566,36167.849338172,"Pamlico Sound","Sound"
"5611","35.57306_-75.8",566,33485.3052501668,"Pamlico Sound","Sound"
"5612","35.50944_-75.96556",535,40499.9520575427,"Pamlico Sound","Sound"
"5613","35.57333_-75.79639",566,33227.1745805954,"Pamlico Sound","Sound"
"5614","35.57194_-75.885",565,39516.5515428274,"Pamlico Sound","Sound"
"5615","35.3025_-75.58889",478,19593.8999032059,"Pamlico Sound","Sound"
"5616","35.29111_-75.65889",477,14268.9818927165,"Pamlico Sound","Sound"
"5617","35.48028_-75.49722",539,33309.370202413,"Pamlico Sound","Sound"
"5618","35.36861_-75.5075",508,29988.9529215302,"Pamlico Sound","Sound"
"5619","35.22778_-75.68944",447,7273.43955481415,"Pamlico Sound","Sound"
"5620","35.27556_-75.52139",478,23203.2778561854,"Pamlico Sound","Sound"
"5621","35.48361_-75.4975",539,32938.2866395901,"Pamlico Sound","Sound"
"5622","35.35667_-75.51556",508,28564.1006468827,"Pamlico Sound","Sound"
"5623","35.33889_-75.51722",508,27195.8993344226,"Pamlico Sound","Sound"
"5624","35.39222_-75.4975",509,32441.5432121343,"Pamlico Sound","Sound"
"5625","35.35694_-75.51694",508,28489.0562178871,"Pamlico Sound","Sound"
"5626","35.29278_-75.64694",477,15090.8851149194,"Pamlico Sound","Sound"
"5627","35.23361_-75.68083",447,8287.91893152919,"Pamlico Sound","Sound"
"5628","35.37528_-75.50611",508,30580.3777357888,"Pamlico Sound","Sound"
"5629","35.26667_-75.595",478,16817.9408633677,"Pamlico Sound","Sound"
"5630","35.45889_-75.51111",538,35599.8063732567,"Pamlico Sound","Sound"
"5631","35.20889_-75.71806",447,3936.35322278625,"Pamlico Sound","Sound"
"5632","35.39917_-75.50722",508,32368.4073779386,"Pamlico Sound","Sound"
"5633","35.30583_-75.57944",478,20489.9841934072,"Pamlico Sound","Sound"
"5634","35.20806_-75.71833",447,3864.29575372895,"Pamlico Sound","Sound"
"5635","35.44528_-75.51778",538,35660.1146652086,"Pamlico Sound","Sound"
"5636","35.23583_-75.72167",447,5985.69937646526,"Pamlico Sound","Sound"
"5637","35.47444_-75.52222",538,33839.0545176822,"Pamlico Sound","Sound"
"5638","35.24306_-75.62667",478,13024.4862188259,"Pamlico Sound","Sound"
"5639","35.45278_-75.495",539,36373.2173968486,"Pamlico Sound","Sound"
"5640","35.36111_-75.55667",508,26212.7814389252,"Pamlico Sound","Sound"
"5641","35.27028_-75.69639",477,10450.2431539304,"Pamlico Sound","Sound"
"5642","35.23056_-75.68667",447,7660.29039776501,"Pamlico Sound","Sound"
"5643","35.40667_-75.53444",508,31352.0609536719,"Pamlico Sound","Sound"
"5644","35.37083_-75.5075",508,30153.8638450864,"Pamlico Sound","Sound"
"5645","35.23111_-75.68528",447,7797.83442177324,"Pamlico Sound","Sound"
"5646","35.33611_-75.51722",508,27007.600674272,"Pamlico Sound","Sound"
"5647","35.40333_-75.53139",508,31244.2938587831,"Pamlico Sound","Sound"
"5648","35.29722_-75.62222",478,16969.7702005583,"Pamlico Sound","Sound"
"5649","35.43778_-75.49528",539,36282.1988094561,"Pamlico Sound","Sound"
"5650","35.28944_-75.65528",477,14323.7671280736,"Pamlico Sound","Sound"
"5651","35.48139_-75.50944",538,33108.5364465607,"Pamlico Sound","Sound"
"5652","35.33889_-75.52278",508,26799.1151888267,"Pamlico Sound","Sound"
"5653","35.35917_-75.51694",508,28652.1723566154,"Pamlico Sound","Sound"
"5654","35.29139_-75.64667",477,14988.7478669596,"Pamlico Sound","Sound"
"5655","35.3725_-75.52889",508,28875.1220762644,"Pamlico Sound","Sound"
"5656","35.27528_-75.59333",478,17456.0367165293,"Pamlico Sound","Sound"
"5657","35.22111_-75.72639",447,4367.66619121305,"Pamlico Sound","Sound"
"5658","35.39417_-75.51056",508,31758.0039551098,"Pamlico Sound","Sound"
"5659","35.30889_-75.57556",478,20978.0396601205,"Pamlico Sound","Sound"
"5660","35.20778_-75.72361",447,3456.01265697948,"Pamlico Sound","Sound"
"5661","35.43583_-75.50722",538,35423.3357226744,"Pamlico Sound","Sound"
"5662","35.23639_-75.68194",447,8398.71155624758,"Pamlico Sound","Sound"
"5663","35.23611_-75.71722",447,6218.82136852912,"Pamlico Sound","Sound"
"5664","35.24694_-75.63972",477,12209.0438476253,"Pamlico Sound","Sound"
"5665","35.45167_-75.50417",539,36435.3672723766,"Pamlico Sound","Sound"
"5666","35.35972_-75.55167",508,26413.297150584,"Pamlico Sound","Sound"
"5667","35.37972_-75.52389",508,29764.2034514662,"Pamlico Sound","Sound"
"5668","35.2325_-75.6875",447,7734.06592939526,"Pamlico Sound","Sound"
"5669","35.23528_-75.71",447,6518.68094548341,"Pamlico Sound","Sound"
"5670","35.47389_-75.51861",538,33907.8340939506,"Pamlico Sound","Sound"
"5671","35.34389_-75.5375",508,26129.9679643072,"Pamlico Sound","Sound"
"5672","35.27333_-75.60028",478,16810.7239429043,"Pamlico Sound","Sound"
"5673","35.39861_-75.52278",508,31362.6081401952,"Pamlico Sound","Sound"
"5674","35.29417_-75.61944",478,16911.8543493869,"Pamlico Sound","Sound"
"5675","35.44111_-75.50583",539,35958.81095285,"Pamlico Sound","Sound"
"5676","35.58917_-75.88833",565,38682.3934057604,"Pamlico Sound","Sound"
"5677","35.61472_-75.87167",565,35902.489678041,"Pamlico Sound","Sound"
"5678","35.51944_-75.95889",535,41204.9887546532,"Pamlico Sound","Sound"
"5679","35.56222_-75.91917",565,42667.2983898359,"Pamlico Sound","Sound"
"5680","35.54667_-75.92111",565,42589.0074937429,"Pamlico Sound","Sound"
"5681","35.59972_-75.8925",565,38375.6179319029,"Pamlico Sound","Sound"
"5682","35.53861_-75.92722",565,41957.6855290421,"Pamlico Sound","Sound"
"5683","35.5225_-75.95556",535,41374.2301653733,"Pamlico Sound","Sound"
"5684","35.59972_-75.89222",565,38353.9995581509,"Pamlico Sound","Sound"
"5685","35.62639_-75.86889",596,35039.2014344324,"Pamlico Sound","Sound"
"5686","35.62_-75.88611",565,36745.203514181,"Pamlico Sound","Sound"
"5687","35.61528_-75.87139",565,35849.0123240712,"Pamlico Sound","Sound"
"5688","35.56861_-75.90306",565,41064.4506283025,"Pamlico Sound","Sound"
"5689","35.62611_-75.86889",596,35054.3088067772,"Pamlico Sound","Sound"
"5690","35.535_-75.94194",565,42109.0563228288,"Pamlico Sound","Sound"
"5691","35.58806_-75.85722",566,36430.3771770212,"Pamlico Sound","Sound"
"5692","35.61583_-75.88778",565,37102.4116165864,"Pamlico Sound","Sound"
"5693","35.60694_-75.86444",566,35796.9032832945,"Pamlico Sound","Sound"
"5694","35.53472_-75.94667",565,42256.385690613,"Pamlico Sound","Sound"
"5695","35.59028_-75.81306",566,33110.7794910519,"Pamlico Sound","Sound"
"5696","35.54833_-75.91306",565,42507.8872214483,"Pamlico Sound","Sound"
"5697","35.4825_-75.99056",535,39090.0245434668,"Pamlico Sound","Sound"
"5698","35.43639_-76.01444",534,36297.5931358993,"Pamlico Sound","Sound"
"5699","35.58083_-75.77778",566,31437.0261579187,"Pamlico Sound","Sound"
"5700","35.58583_-75.8475",566,35868.119753424,"Pamlico Sound","Sound"
"5701","35.58889_-75.88611",565,38531.5104072282,"Pamlico Sound","Sound"
"5702","35.61444_-75.87639",565,36286.0092856547,"Pamlico Sound","Sound"
"5703","35.52139_-75.94972",535,41031.4507470488,"Pamlico Sound","Sound"
"5704","35.55778_-75.9125",565,42455.7411310923,"Pamlico Sound","Sound"
"5705","35.5325_-75.93",565,41425.4779914183,"Pamlico Sound","Sound"
"5706","35.59944_-75.88306",565,37665.8062547848,"Pamlico Sound","Sound"
"5707","35.5325_-75.93083",565,41454.5781548965,"Pamlico Sound","Sound"
"5708","35.52472_-75.94972",565,41365.3403578115,"Pamlico Sound","Sound"
"5709","35.59694_-75.89056",565,38388.2630805961,"Pamlico Sound","Sound"
"5710","35.62583_-75.87611",595,35641.0684900046,"Pamlico Sound","Sound"
"5711","35.61778_-75.88361",565,36667.5773531785,"Pamlico Sound","Sound"
"5712","35.61611_-75.87417",565,36019.0787028864,"Pamlico Sound","Sound"
"5713","35.56833_-75.90028",565,40876.0413995716,"Pamlico Sound","Sound"
"5714","35.62611_-75.87639",595,35648.4139638144,"Pamlico Sound","Sound"
"5715","35.53111_-75.94111",565,41683.4258081306,"Pamlico Sound","Sound"
"5716","35.5825_-75.855",566,36633.1374508446,"Pamlico Sound","Sound"
"5717","35.61417_-75.88444",565,36930.857133622,"Pamlico Sound","Sound"
"5718","35.60056_-75.86556",566,36266.0958152831,"Pamlico Sound","Sound"
"5719","35.52861_-75.94778",565,41681.5792810979,"Pamlico Sound","Sound"
"5720","35.58778_-75.81639",566,33519.8929893178,"Pamlico Sound","Sound"
"5721","35.54694_-75.90861",565,42226.699983192,"Pamlico Sound","Sound"
"5722","35.48111_-75.9875",535,38808.7289993292,"Pamlico Sound","Sound"
"5723","35.43583_-76.01194",534,36102.8212966678,"Pamlico Sound","Sound"
"5724","35.575_-75.78167",566,32143.0266268905,"Pamlico Sound","Sound"
"5725","35.58333_-75.84611",566,35935.3040482684,"Pamlico Sound","Sound"
"5726","35.40389_-75.50444",509,32922.126224387,"Pamlico Sound","Sound"
"5727","35.28472_-75.70083",477,11697.7502026391,"Pamlico Sound","Sound"
"5728","35.23806_-75.72722",477,5983.32070281035,"Pamlico Sound","Sound"
"5729","35.28111_-75.6975",477,11464.4990491509,"Pamlico Sound","Sound"
"5730","35.28639_-75.52278",478,23615.7909204162,"Pamlico Sound","Sound"
"5731","35.21778_-75.70833",447,5234.40688947976,"Pamlico Sound","Sound"
"5732","35.21694_-75.72",447,4379.74492629737,"Pamlico Sound","Sound"
"5733","35.36139_-75.55444",508,26373.9746365492,"Pamlico Sound","Sound"
"5734","35.20722_-75.72361",447,3418.3560755073,"Pamlico Sound","Sound"
"5735","35.30944_-75.58806",478,20156.181971844,"Pamlico Sound","Sound"
"5736","35.36861_-75.55278",508,27064.5599702037,"Pamlico Sound","Sound"
"5737","35.33056_-75.58528",478,21963.3856102869,"Pamlico Sound","Sound"
"5738","35.37222_-75.50778",508,30238.9167310371,"Pamlico Sound","Sound"
"5739","35.37278_-75.50806",508,30262.1590283363,"Pamlico Sound","Sound"
"5740","35.21806_-75.73222",447,3795.23565908005,"Pamlico Sound","Sound"
"5741","35.29472_-75.62111",478,16845.4839003777,"Pamlico Sound","Sound"
"5742","35.28028_-75.69361",477,11544.8069831209,"Pamlico Sound","Sound"
"5743","35.39361_-75.50056",509,32351.507716688,"Pamlico Sound","Sound"
"5744","35.23083_-75.68139",447,8064.4290773494,"Pamlico Sound","Sound"
"5745","35.30944_-75.51778",478,25278.9296277579,"Pamlico Sound","Sound"
"5746","35.36528_-75.54833",508,27069.087119618,"Pamlico Sound","Sound"
"5747","35.42083_-75.49361",509,34969.1017040656,"Pamlico Sound","Sound"
"5748","35.40389_-75.4975",509,33358.0926058522,"Pamlico Sound","Sound"
"5749","35.44639_-75.5175",538,35774.0279245256,"Pamlico Sound","Sound"
"5750","35.21833_-75.70056",447,5841.20167751585,"Pamlico Sound","Sound"
"5751","35.26639_-75.70056",477,9887.173270723,"Pamlico Sound","Sound"
"5752","35.22583_-75.69139",447,7002.35040104187,"Pamlico Sound","Sound"
"5753","35.21528_-75.71806",447,4378.69635166993,"Pamlico Sound","Sound"
"5754","35.28056_-75.53222",478,22557.8187782489,"Pamlico Sound","Sound"
"5755","35.465_-75.52417",538,34885.8227559585,"Pamlico Sound","Sound"
"5756","35.28417_-75.53639",478,22407.4638547269,"Pamlico Sound","Sound"
"5757","35.40333_-75.50194",509,33033.5153033411,"Pamlico Sound","Sound"
"5758","35.25361_-75.72917",477,7543.72361364067,"Pamlico Sound","Sound"
"5759","35.27917_-75.69861",477,11226.4856706815,"Pamlico Sound","Sound"
"5760","35.3925_-75.49694",509,32499.6596129173,"Pamlico Sound","Sound"
"5761","35.21806_-75.70139",447,5761.98747717251,"Pamlico Sound","Sound"
"5762","35.21778_-75.71667",447,4660.6228359249,"Pamlico Sound","Sound"
"5763","35.36139_-75.5475",508,26810.0476078453,"Pamlico Sound","Sound"
"5764","35.21417_-75.72306",447,3965.22527622044,"Pamlico Sound","Sound"
"5765","35.31139_-75.58639",478,20413.6285983678,"Pamlico Sound","Sound"
"5766","35.33028_-75.57806",478,22402.970495923,"Pamlico Sound","Sound"
"5767","35.37778_-75.51861",508,29950.5042324948,"Pamlico Sound","Sound"
"5768","35.37944_-75.52194",508,29866.4507294953,"Pamlico Sound","Sound"
"5769","35.21972_-75.7175",447,4759.7905804696,"Pamlico Sound","Sound"
"5770","35.29389_-75.61806",478,16981.0299082324,"Pamlico Sound","Sound"
"5771","35.39306_-75.50639",508,31934.3848666264,"Pamlico Sound","Sound"
"5772","35.31611_-75.52556",478,25093.0582480218,"Pamlico Sound","Sound"
"5773","35.36167_-75.54472",508,27009.0033767356,"Pamlico Sound","Sound"
"5774","35.4125_-75.49361",509,34292.2479573577,"Pamlico Sound","Sound"
"5775","35.47611_-75.50972",538,33693.4794704517,"Pamlico Sound","Sound"
"5776","35.2175_-75.70167",447,5705.96621637469,"Pamlico Sound","Sound"
"5777","35.26222_-75.70028",477,9498.3186933509,"Pamlico Sound","Sound"
"5778","35.21583_-75.72028",447,4274.33051236973,"Pamlico Sound","Sound"
"5779","35.27333_-75.52",478,23216.9360433452,"Pamlico Sound","Sound"
"5780","35.22_-75.73167",447,4006.45242712304,"Pamlico Sound","Sound"
"5781","35.27278_-75.52028",478,23169.0337546167,"Pamlico Sound","Sound"
"5782","35.44944_-76.00861",534,37076.7537365908,"Pamlico Sound","Sound"
"5783","35.53778_-75.93",565,41967.5329758447,"Pamlico Sound","Sound"
"5784","35.56833_-75.90333",565,41102.2711527384,"Pamlico Sound","Sound"
"5785","35.55889_-75.92083",565,43001.1884241882,"Pamlico Sound","Sound"
"5786","35.58361_-75.88417",565,38711.8599322458,"Pamlico Sound","Sound"
"5787","35.53389_-75.94861",565,42245.7178064047,"Pamlico Sound","Sound"
"5788","35.62028_-75.88556",595,36686.6388626157,"Pamlico Sound","Sound"
"5789","35.61444_-75.87167",565,35918.3595244726,"Pamlico Sound","Sound"
"5790","35.58556_-75.84778",566,35906.3821721684,"Pamlico Sound","Sound"
"5791","35.63194_-75.87056",595,34877.3456652642,"Pamlico Sound","Sound"
"5792","35.62611_-75.87056",595,35186.3363142988,"Pamlico Sound","Sound"
"5793","35.58694_-75.81222",566,33289.1512932371,"Pamlico Sound","Sound"
"5794","35.64056_-75.88944",595,35971.4691119663,"Pamlico Sound","Sound"
"5795","35.59056_-75.81333",566,33109.9486541975,"Pamlico Sound","Sound"
"5796","35.53333_-75.94889",565,42199.8339517036,"Pamlico Sound","Sound"
"5797","35.61528_-75.87194",565,35891.833505351,"Pamlico Sound","Sound"
"5798","35.56889_-75.90306",565,41046.6972019146,"Pamlico Sound","Sound"
"5799","35.58889_-75.85667",566,36336.1774951912,"Pamlico Sound","Sound"
"5800","35.59222_-75.89",565,38625.3052118298,"Pamlico Sound","Sound"
"5801","35.42028_-76.01639",504,35080.0003518682,"Pamlico Sound","Sound"
"5802","35.57472_-75.89222",565,39871.6335263593,"Pamlico Sound","Sound"
"5803","35.49361_-75.96528",535,38947.7432294472,"Pamlico Sound","Sound"
"5804","35.60111_-75.86278",566,36022.4034999616,"Pamlico Sound","Sound"
"5805","35.64111_-75.88944",595,35945.2932857628,"Pamlico Sound","Sound"
"5806","35.44722_-75.99056",535,35880.2461262717,"Pamlico Sound","Sound"
"5807","35.5325_-75.93056",565,41445.0990789142,"Pamlico Sound","Sound"
"5808","35.5675_-75.90083",565,40969.7704084973,"Pamlico Sound","Sound"
"5809","35.5575_-75.91444",565,42616.806663358,"Pamlico Sound","Sound"
"5810","35.58444_-75.88222",565,38514.13781186,"Pamlico Sound","Sound"
"5811","35.53278_-75.94722",565,42080.9796795236,"Pamlico Sound","Sound"
"5812","35.61694_-75.88361",565,36713.3974737202,"Pamlico Sound","Sound"
"5813","35.61361_-75.87667",565,36354.5179960135,"Pamlico Sound","Sound"
"5814","35.58361_-75.84722",566,35996.4022709289,"Pamlico Sound","Sound"
"5815","35.62611_-75.87694",595,35692.0981942393,"Pamlico Sound","Sound"
"5816","35.6275_-75.87611",595,35552.5850285647,"Pamlico Sound","Sound"
"5817","35.58583_-75.81611",566,33638.401464016,"Pamlico Sound","Sound"
"5818","35.58861_-75.81472",566,33344.6219773339,"Pamlico Sound","Sound"
"5819","35.53_-75.94611",565,41758.1832052475,"Pamlico Sound","Sound"
"5820","35.61361_-75.87528",565,36246.2309176526,"Pamlico Sound","Sound"
"5821","35.56861_-75.9",565,40837.4358029442,"Pamlico Sound","Sound"
"5822","35.58167_-75.85417",566,36628.196778749,"Pamlico Sound","Sound"
"5823","35.58944_-75.88278",565,38246.4658928476,"Pamlico Sound","Sound"
"5824","35.41889_-76.01417",504,34829.881946879,"Pamlico Sound","Sound"
"5825","35.55917_-75.87861",565,39903.1287611931,"Pamlico Sound","Sound"
"5826","35.48861_-75.96639",535,38515.5220557741,"Pamlico Sound","Sound"
"5827","35.59944_-75.87028",565,36691.5882435217,"Pamlico Sound","Sound"
"5828","35.32889_-75.51778",478,26488.0087511225,"Pamlico Sound","Sound"
"5829","35.24472_-75.62083",478,13580.3097048164,"Pamlico Sound","Sound"
"5830","35.28056_-75.67556",477,12430.1209055708,"Pamlico Sound","Sound"
"5831","35.45028_-75.49389",539,36658.8093446025,"Pamlico Sound","Sound"
"5832","35.40194_-75.49611",509,33291.6466888237,"Pamlico Sound","Sound"
"5833","35.22556_-75.65056",447,10225.9657148819,"Pamlico Sound","Sound"
"5834","35.27528_-75.52111",478,23213.5284005292,"Pamlico Sound","Sound"
"5835","35.34472_-75.51722",508,27597.8576945717,"Pamlico Sound","Sound"
"5836","35.28722_-75.53583",478,22614.1108728984,"Pamlico Sound","Sound"
"5837","35.22361_-75.6675",447,8738.51715533043,"Pamlico Sound","Sound"
"5838","35.37667_-75.50278",509,30907.3373844729,"Pamlico Sound","Sound"
"5839","35.34194_-75.51722",508,27405.0089668617,"Pamlico Sound","Sound"
"5840","35.22306_-75.7275",447,4493.36820357369,"Pamlico Sound","Sound"
"5841","35.35139_-75.56472",508,24925.6075438574,"Pamlico Sound","Sound"
"5842","35.21389_-75.71833",447,4257.76155025836,"Pamlico Sound","Sound"
"5843","35.45306_-75.49639",539,36331.7253258666,"Pamlico Sound","Sound"
"5844","35.23111_-75.63778",447,11537.0869046077,"Pamlico Sound","Sound"
"5845","35.30667_-75.55694",478,22161.4052437342,"Pamlico Sound","Sound"
"5846","35.27444_-75.53611",478,21940.1511264701,"Pamlico Sound","Sound"
"5847","35.285_-75.53917",478,22229.5401444732,"Pamlico Sound","Sound"
"5848","35.31917_-75.51833",478,25826.8987798361,"Pamlico Sound","Sound"
"5849","35.21472_-75.70056",447,5625.4705021716,"Pamlico Sound","Sound"
"5850","35.25222_-75.60917",478,14905.503648405,"Pamlico Sound","Sound"
"5851","35.40361_-75.49528",509,33476.6606644637,"Pamlico Sound","Sound"
"5852","35.20278_-75.71917",447,3504.07822738386,"Pamlico Sound","Sound"
"5853","35.30167_-75.5675",478,21060.084571811,"Pamlico Sound","Sound"
"5854","35.29667_-75.57",478,20549.2250960873,"Pamlico Sound","Sound"
"5855","35.40417_-75.49472",509,33556.6425395148,"Pamlico Sound","Sound"
"5856","35.32667_-75.52056",478,26138.9715526598,"Pamlico Sound","Sound"
"5857","35.24361_-75.62806",477,12941.3615581001,"Pamlico Sound","Sound"
"5858","35.27778_-75.67333",477,12296.9256224155,"Pamlico Sound","Sound"
"5859","35.45194_-75.50139",539,36421.87796869,"Pamlico Sound","Sound"
"5860","35.40194_-75.49694",509,33238.7879661499,"Pamlico Sound","Sound"
"5861","35.22194_-75.66278",447,9047.85379898723,"Pamlico Sound","Sound"
"5862","35.21806_-75.73194",447,3808.40000276586,"Pamlico Sound","Sound"
"5863","35.22472_-75.72167",447,4943.27048890294,"Pamlico Sound","Sound"
"5864","35.34389_-75.51944",508,27383.2048787185,"Pamlico Sound","Sound"
"5865","35.27139_-75.52028",478,23107.3406698299,"Pamlico Sound","Sound"
"5866","35.22528_-75.67222",447,8443.74043087455,"Pamlico Sound","Sound"
"5867","35.37444_-75.53583",508,28588.5497668411,"Pamlico Sound","Sound"
"5868","35.33694_-75.53611",508,25723.9721201567,"Pamlico Sound","Sound"
"5869","35.22167_-75.71667",447,4969.44555057138,"Pamlico Sound","Sound"
"5870","35.38806_-75.49639",509,32194.1914723796,"Pamlico Sound","Sound"
"5871","35.20639_-75.72333",447,3384.62235492791,"Pamlico Sound","Sound"
"5872","35.23472_-75.68556",447,8026.62216409115,"Pamlico Sound","Sound"
"5873","35.215_-75.72",447,4228.36740831062,"Pamlico Sound","Sound"
"5874","35.23444_-75.63694",447,11761.5640066864,"Pamlico Sound","Sound"
"5875","35.31139_-75.55639",478,22515.0964277171,"Pamlico Sound","Sound"
"5876","35.27194_-75.52028",478,23131.6478010193,"Pamlico Sound","Sound"
"5877","35.28889_-75.55694",478,21054.2965167683,"Pamlico Sound","Sound"
"5878","35.32667_-75.5525",478,23850.7466958235,"Pamlico Sound","Sound"
"5879","35.25917_-75.61139",478,15112.9167945987,"Pamlico Sound","Sound"
"5880","35.40444_-75.49583",509,33507.6032927505,"Pamlico Sound","Sound"
"5881","35.21083_-75.72194",447,3787.30753832905,"Pamlico Sound","Sound"
"5882","35.30028_-75.575",478,20423.0910795756,"Pamlico Sound","Sound"
"5883","35.60444_-75.89083",565,37975.4472651865,"Pamlico Sound","Sound"
"5884","35.59139_-75.83167",566,34353.5629288883,"Pamlico Sound","Sound"
"5885","35.50778_-75.97694",535,40839.3083243253,"Pamlico Sound","Sound"
"5886","35.5525_-75.91389",565,42900.7232564915,"Pamlico Sound","Sound"
"5887","35.58444_-75.85167",566,36262.7687213261,"Pamlico Sound","Sound"
"5888","35.48861_-75.97694",535,39003.5851751892,"Pamlico Sound","Sound"
"5889","35.59972_-75.86056",566,35940.4720204003,"Pamlico Sound","Sound"
"5890","35.58972_-75.81639",566,33383.4371931369,"Pamlico Sound","Sound"
"5891","35.51778_-75.96028",535,41097.7683180334,"Pamlico Sound","Sound"
"5892","35.61472_-75.88806",565,37185.0476671178,"Pamlico Sound","Sound"
"5893","35.62583_-75.88278",595,36171.5685918433,"Pamlico Sound","Sound"
"5894","35.61389_-75.87194",565,35970.5683770191,"Pamlico Sound","Sound"
"5895","35.50083_-75.96583",535,39672.1016370394,"Pamlico Sound","Sound"
"5896","35.61417_-75.88806",565,37215.1732036525,"Pamlico Sound","Sound"
"5897","35.53917_-75.92556",565,41959.2696927604,"Pamlico Sound","Sound"
"5898","35.51944_-75.95861",535,41193.5290436165,"Pamlico Sound","Sound"
"5899","35.60472_-75.89056",565,37938.5435779319,"Pamlico Sound","Sound"
"5900","35.62361_-75.88306",595,36310.8731925433,"Pamlico Sound","Sound"
"5901","35.615_-75.88778",565,37147.6973387962,"Pamlico Sound","Sound"
"5902","35.60556_-75.86806",566,36155.5200017458,"Pamlico Sound","Sound"
"5903","35.5825_-75.81528",566,33818.7835034118,"Pamlico Sound","Sound"
"5904","35.60722_-75.88861",565,37645.1584745986,"Pamlico Sound","Sound"
