gridID,area_km2,ITP,DPA_a,ShrimpT_p,Waterbody,TrawlDredg,GillPound_,Restricted
"820",115.353,,0.000000000000000,0.000000000000000,3.795061859097973,0.000000000000000,0.000000000000000,0.000000000000000
"821",115.353,,0.000000000000000,0.000000000000000,4.712835961125314,0.000000000000000,1.856827703585086,1.856757519852404
"822",115.353,,0.000000000000000,0.000000000000000,3.639801025225125,0.000000000000000,0.423293914459326,0.423310978043375
"823",115.353,A,0.000000000000000,0.000000000000000,2.670888396847682,0.000000000000000,0.000000000000000,0.000000000000000
"824",115.353,A,0.000000000000000,0.000000000000000,3.774695688320511,0.000000000000000,0.000000000000000,0.000000000000000
"825",115.353,A,0.303248484685677,0.102360021258951,3.211026201666624,0.102360021258951,0.025195667839665,0.127555742288195
"826",115.353,A,1.323633300930692,0.949547513929564,8.004276648829803,0.949547513929564,0.482076991194799,1.431609328119528
"827",115.353,A,3.786507144305285,3.346609480957909,27.010299835855886,3.346609480957909,0.058483845468682,3.405104880587801
"828",115.353,A,0.000000000000000,0.000000000000000,13.562011952180180,0.000000000000000,0.186554779901743,0.186543101299096
"829",115.353,A,0.000000000000000,0.000000000000000,7.119794432091310,0.000000000000000,0.014904328625431,0.014910575854145
"830",115.353,A,0.000000000000000,0.000000000000000,34.290555828335982,0.000000000000000,0.000000000000000,0.000000000000000
"831",115.353,A,0.000000000000000,0.000000000000000,17.736534246215740,0.000000000000000,0.000000000000000,0.000000000000000
"832",115.353,A,0.000000000000000,0.000000000000000,16.639658680687571,0.000000000000000,0.558827899621339,0.558716644154139
"833",115.353,A,0.000000000000000,0.000000000000000,2.246078965650421,0.000000000000000,0.000000000000000,0.000000000000000
"834",115.353,A,11.300121120118066,11.237722434435890,32.137229070437677,11.237722434435890,0.448034002278108,11.685785636594300
"835",115.353,A,71.660772351459840,83.700146033649119,94.156980553582699,83.700146033649119,0.000000000000000,83.700146033649119
"836",115.353,A,11.972820809639774,19.836882874917027,16.505544281457617,19.836882874917027,0.000000000000000,19.836882874917027
"837",115.353,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"838",115.353,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"839",115.353,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"840",115.353,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"841",115.213,,0.000000000000000,0.000000000000000,8.797603022250582,0.000000000000000,0.000000000000000,0.000000000000000
"842",115.213,,0.000000000000000,0.000000000000000,0.590387823051844,0.000000000000000,0.000000000000000,0.000000000000000
"843",115.213,,0.000000000000000,0.000000000000000,14.549521397719834,0.000000000000000,0.000000000000000,0.000000000000000
"844",115.213,,0.000000000000000,0.000000000000000,26.795919114313417,0.000000000000000,0.000000000000000,0.000000000000000
"845",115.213,,0.000000000000000,0.000000000000000,57.460092529826234,0.000000000000000,0.000000000000000,0.000000000000000
"846",115.213,,0.000000000000000,0.000000000000000,7.466416064894836,0.000000000000000,0.000000000000000,0.000000000000000
"847",115.213,,0.000000000000000,0.000000000000000,12.472308128196133,0.000000000000000,0.000000000000000,0.000000000000000
"848",115.213,,0.000000000000000,0.000000000000000,22.511074380395598,0.000000000000000,0.000000000000000,0.000000000000000
"849",115.213,,0.000000000000000,0.000000000000000,26.539000211403302,0.000000000000000,0.000000000000000,0.000000000000000
"850",115.213,,0.000000000000000,0.000000000000000,11.344311576572158,0.000000000000000,0.000000000000000,0.000000000000000
"851",115.213,,0.000000000000000,0.000000000000000,2.756575354043512,0.000000000000000,0.372819377439984,0.372890740232395
"852",115.213,,0.000000000000000,0.000000000000000,10.139221456661632,0.000000000000000,0.000000000000000,0.000000000000000
"853",115.213,A,0.000000000000000,0.000000000000000,13.809673849943287,0.000000000000000,0.000000000000000,0.000000000000000
"854",115.213,A,0.000000000000000,0.000000000000000,10.175543813437768,0.000000000000000,0.445068621468525,0.445057125547774
"855",115.213,A,0.491295583121483,0.000000000000000,13.909036823319603,0.000000000000000,0.127471958462608,0.127486636392041
"856",115.213,A,0.161335176855384,0.000000000000000,5.477585831977652,0.000000000000000,0.000000000000000,0.000000000000000
"857",115.213,A,1.465723515390021,1.220294937757781,21.723402774280753,1.220294937757781,0.249769126172294,1.470066058804285
"858",115.213,A,0.000000000000000,0.000000000000000,2.673390625059834,0.000000000000000,0.000000000000000,0.000000000000000
"859",115.213,A,0.000000000000000,0.000000000000000,4.830867959130234,0.000000000000000,0.000000000000000,0.000000000000000
"860",115.213,A,0.000000000000000,0.000000000000000,60.283450948536981,0.000000000000000,0.000000000000000,0.000000000000000
"861",115.213,A,0.000000000000000,0.000000000000000,82.200260753009118,0.000000000000000,0.149006106941598,0.148949072242083
"862",115.213,A,0.000000000000000,0.000000000000000,47.140488215977143,0.000000000000000,0.069362004461609,0.069409574712993
"863",115.213,A,0.000000000000000,0.000000000000000,20.823609800020172,0.000000000000000,1.082554996581196,1.082383187970233
"864",115.213,A,26.214382956134628,27.277150314235382,55.367753780437120,27.277150314235382,1.331149406517609,28.612011358334232
"865",115.213,A,26.124182883251976,22.286141538144729,61.810239387608291,22.286141538144729,0.000000000000000,22.286141538144729
"866",115.213,A,0.064460070137040,6.272854177265976,0.950359063949738,6.272854177265976,0.000000000000000,6.272854177265976
"867",115.213,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"868",115.213,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"869",115.213,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"870",115.213,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"871",115.073,,0.000000000000000,0.000000000000000,3.726696485304747,0.000000000000000,0.000000000000000,0.000000000000000
"872",115.073,,0.000000000000000,0.000000000000000,3.979745453903483,0.000000000000000,0.000000000000000,0.000000000000000
"873",115.073,,0.000000000000000,0.000000000000000,21.878581818186859,0.000000000000000,0.000000000000000,0.000000000000000
"874",115.073,,0.000000000000000,0.000000000000000,42.642402051186799,0.000000000000000,0.000000000000000,0.000000000000000
"875",115.073,,0.000000000000000,0.000000000000000,30.203924472647419,0.000000000000000,0.000000000000000,0.000000000000000
"876",115.073,,0.000000000000000,0.000000000000000,7.189925710169768,0.000000000000000,0.000000000000000,0.000000000000000
"877",115.073,,0.000000000000000,0.000000000000000,2.469622550543430,0.000000000000000,0.000000000000000,0.000000000000000
"878",115.073,,0.000000000000000,0.000000000000000,0.799704214408514,0.000000000000000,0.000000000000000,0.000000000000000
"879",115.073,,0.000000000000000,0.000000000000000,0.962928789527492,0.000000000000000,0.000000000000000,0.000000000000000
"880",115.073,,0.000000000000000,0.000000000000000,0.271573197612840,0.000000000000000,0.000000000000000,0.000000000000000
"881",115.073,,0.000000000000000,0.000000000000000,1.183512654820429,0.000000000000000,0.000000000000000,0.000000000000000
"882",115.073,,0.000000000000000,0.000000000000000,3.101276276460336,0.000000000000000,0.000000000000000,0.000000000000000
"883",115.073,,0.000000000000000,0.000000000000000,8.157099295438364,0.000000000000000,0.000000000000000,0.000000000000000
"884",115.073,,0.000000000000000,0.000000000000000,3.621168971272841,0.000000000000000,0.000000000000000,0.000000000000000
"885",115.073,,0.000000000000000,0.000000000000000,1.314279607367218,0.000000000000000,0.000000000000000,0.000000000000000
"886",115.073,,0.000000000000000,0.000000000000000,12.887391642106165,0.000000000000000,0.000000000000000,0.000000000000000
"887",115.073,,0.000000000000000,0.000000000000000,9.314443123170280,0.000000000000000,0.000000000000000,0.000000000000000
"888",115.073,,0.000000000000000,0.000000000000000,4.537045094039120,0.000000000000000,0.000000000000000,0.000000000000000
"889",115.073,,0.000000000000000,0.000000000000000,4.590295672746258,0.000000000000000,0.000000000000000,0.000000000000000
"890",115.073,,0.000000000000000,0.000000000000000,62.858806502776950,0.000000000000000,0.000000000000000,0.000000000000000
"891",115.073,,0.000000000000000,0.000000000000000,84.353895979178617,0.000000000000000,0.000000000000000,0.000000000000000
"892",115.073,,0.000000000000000,0.000000000000000,23.196458162124244,0.000000000000000,0.000000000000000,0.000000000000000
"893",115.073,,0.000000000000000,0.000000000000000,7.339301285752508,0.000000000000000,0.000000000000000,0.000000000000000
"894",115.073,,0.000000000000000,0.000000000000000,34.448892453693851,0.000000000000000,0.000000000000000,0.000000000000000
"895",115.073,,0.000000000000000,0.000000000000000,15.731626024433467,0.000000000000000,0.000000000000000,0.000000000000000
"896",115.073,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"897",115.073,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"898",115.073,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"899",115.073,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"900",115.073,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
